stop_id,stop_point_ref,stop_name,planned_time,estimated_time,line_name,destination,platform,journey_ref,operating_day_ref,delay_minutes,latitude,longitude,weather_timestamp,temperature,precipitation_mm,wind_speed_ms,wind_direction_deg,cloud_cover,pressure_hpa,relative_humidity,condition,icon,weather_source_id,weather_station_name
de:08416:11000,de:08416:11000,Tübingen Hauptbahnhof,2025-11-11 18:10:00,,336,ZOB,,bus:02336::H:f5z:1,2025-11-11,,48.51624,9.05388,2025-11-11 17:00,11.8,0.0,5.8,30,63,1017.0,75,dry,partly-cloudy-night,64012,Rottenburg-Kiebingen
de:08416:10044,de:08416:10044:0:4,Tübingen Neckarhalde,2025-11-11 17:11:18,2025-11-11 17:11:18,6,Tübingen Hauptbahnhof,,tub:09006::R:j25:23,2025-11-11,0.0,48.51764,9.04762,2025-11-11 17:00,11.8,0.0,5.8,30,63,1017.0,75,dry,partly-cloudy-night,64012,Rottenburg-Kiebingen
de:08416:10044,de:08416:10044:0:4,Tübingen Neckarhalde,2025-11-11 17:41:18,2025-11-11 17:41:18,6,Tübingen Hauptbahnhof,,tub:09006::R:j25:24,2025-11-11,0.0,48.51764,9.04762,2025-11-11 17:00,11.8,0.0,5.8,30,63,1017.0,75,dry,partly-cloudy-night,64012,Rottenburg-Kiebingen
de:08416:10044,de:08416:10044:0:1,Tübingen Neckarhalde,2025-11-11 17:34:24,2025-11-11 17:34:24,6,Tübingen Hirschauer Straße,,tub:09006::H:j25:212,2025-11-11,0.0,48.51764,9.04762,2025-11-11 17:00,11.8,0.0,5.8,30,63,1017.0,75,dry,partly-cloudy-night,64012,Rottenburg-Kiebingen
de:08416:10044,de:08416:10044:0:1,Tübingen Neckarhalde,2025-11-11 18:04:24,2025-11-11 18:04:24,6,Tübingen Hirschauer Straße,,tub:09006::H:j25:213,2025-11-11,0.0,48.51764,9.04762,2025-11-11 17:00,11.8,0.0,5.8,30,63,1017.0,75,dry,partly-cloudy-night,64012,Rottenburg-Kiebingen
de:08416:11000,de:08416:11000:14:G,Tübingen Hauptbahnhof,2025-11-11 17:08:00,2025-11-11 17:18:00,18,Oberndorf Feuersee,Bstg. G,tub:33018::H:j25:125,2025-11-11,10.0,48.51624,9.05388,2025-11-11 17:00,11.8,0.0,5.8,30,63,1017.0,75,dry,partly-cloudy-night,64012,Rottenburg-Kiebingen
de:08416:11000,de:08416:11000:14:G,Tübingen Hauptbahnhof,2025-11-11 17:23:00,2025-11-11 17:32:18,18,Rottenburg E.-Bolz-Platz,Bstg. G,tub:33018::H:j25:208,2025-11-11,9.3,48.51624,9.05388,2025-11-11 17:00,11.8,0.0,5.8,30,63,1017.0,75,dry,partly-cloudy-night,64012,Rottenburg-Kiebingen
de:08416:11000,de:08416:11000:14:G,Tübingen Hauptbahnhof,2025-11-11 17:32:00,2025-11-11 17:32:00,2,Tübingen Mühlbachäcker,Bstg. G,tub:09002::H:j25:468,2025-11-11,0.0,48.51624,9.05388,2025-11-11 17:00,11.8,0.0,5.8,30,63,1017.0,75,dry,partly-cloudy-night,64012,Rottenburg-Kiebingen
de:08416:11000,de:08416:11000:14:G,Tübingen Hauptbahnhof,2025-11-11 17:38:00,2025-11-11 17:49:18,18,Poltringen Ammerbrücke,Bstg. G,tub:33018::H:j25:141,2025-11-11,11.3,48.51624,9.05388,2025-11-11 17:00,11.8,0.0,5.8,30,63,1017.0,75,dry,partly-cloudy-night,64012,Rottenburg-Kiebingen
de:08416:11000,de:08416:11000:14:G,Tübingen Hauptbahnhof,2025-11-11 17:53:00,,18,Oberndorf Feuersee,Bstg. G,tub:33018::H:j25:164,2025-11-11,,48.51624,9.05388,2025-11-11 17:00,11.8,0.0,5.8,30,63,1017.0,75,dry,partly-cloudy-night,64012,Rottenburg-Kiebingen
