stop_id,stop_point_ref,stop_name,planned_time,estimated_time,line_name,destination,platform,delay_minutes,weather_timestamp,temperature,precipitation_mm,wind_speed_ms,wind_direction_deg,cloud_cover,pressure_hpa,relative_humidity,condition,icon
de:08416:10044,de:08416:10044:0:1,Tübingen Neckarhalde,2025-11-08 11:36,2025-11-08 11:37,6,Tübingen Hirschauer Straße,,1.4,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10044,de:08416:10044:0:4,Tübingen Neckarhalde,2025-11-08 11:43,2025-11-08 11:44,6,Tübingen Hauptbahnhof,,1.4,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10044,de:08416:10044:0:1,Tübingen Neckarhalde,2025-11-08 12:06,2025-11-08 12:06,6,Tübingen Hirschauer Straße,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10044,de:08416:10044:0:4,Tübingen Neckarhalde,2025-11-08 12:13,2025-11-08 12:13,6,Tübingen Hauptbahnhof,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10044,de:08416:10044:0:1,Tübingen Neckarhalde,2025-11-08 12:36,2025-11-08 12:36,6,Tübingen Hirschauer Straße,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10044,de:08416:10044:0:4,Tübingen Neckarhalde,2025-11-08 12:43,2025-11-08 12:43,6,Tübingen Hauptbahnhof,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10044,de:08416:10044:0:1,Tübingen Neckarhalde,2025-11-08 13:06,2025-11-08 13:06,6,Tübingen Hirschauer Straße,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10044,de:08416:10044:0:4,Tübingen Neckarhalde,2025-11-08 13:13,,6,Tübingen Hauptbahnhof,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10044,de:08416:10044:0:1,Tübingen Neckarhalde,2025-11-08 13:36,,6,Tübingen Hirschauer Straße,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10044,de:08416:10044:0:4,Tübingen Neckarhalde,2025-11-08 13:43,,6,Tübingen Hauptbahnhof,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:11000,de:08416:11000:12:E,Tübingen Hauptbahnhof,2025-11-08 11:26,2025-11-08 11:31,5,Tübingen Derend. Käppele,Bstg. E,5.4,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:11000,de:08416:11000:4:6,Tübingen Hauptbahnhof,2025-11-08 11:29,2025-11-08 11:29,RB 66,Sigmaringen Bahnhof,6,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:11000,de:08416:11000:14:H,Tübingen Hauptbahnhof,2025-11-08 11:29,2025-11-08 11:29,19,Bühl Römerstraße,Bstg. H,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:11000,de:08416:11000:3:2,Tübingen Hauptbahnhof,2025-11-08 11:29,2025-11-08 11:29,RB 74,Horb Bahnhof/ZOB,2,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:11000,de:08416:11000,Tübingen Hauptbahnhof,2025-11-08 11:30,,101,ZOB,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:11000,de:08416:11000:11:B,Tübingen Hauptbahnhof,2025-11-08 11:31,2025-11-08 11:31,5,Tübingen WHO Ahornweg,Bstg. B,0.7,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:11000,de:08416:11000:13:M,Tübingen Hauptbahnhof,2025-11-08 11:32,2025-11-08 11:32,828,Echterdingen Flughafen/Messe (SAB),Bstg. M,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:11000,de:08416:11000:14:I,Tübingen Hauptbahnhof,2025-11-08 11:32,2025-11-08 11:32,12,Tübingen Weststadt,Bstg. I,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:11000,de:08416:11000:11:A,Tübingen Hauptbahnhof,2025-11-08 11:32,2025-11-08 11:32,4,Tübingen WHO Ulmenweg,Bstg. A,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:11000,de:08416:11000:2:1,Tübingen Hauptbahnhof,2025-11-08 11:33,2025-11-08 11:33,MEX18,Heilbronn Hauptbahnhof,1,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10045,de:08416:10045:0:1,Tübingen Biesingerstraße,2025-11-08 11:37,2025-11-08 11:39,6,Tübingen Hirschauer Straße,,1.4,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10045,de:08416:10045:0:4,Tübingen Biesingerstraße,2025-11-08 11:42,2025-11-08 11:43,6,Tübingen Hauptbahnhof,,1.4,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10045,de:08416:10045:0:1,Tübingen Biesingerstraße,2025-11-08 12:07,2025-11-08 12:07,6,Tübingen Hirschauer Straße,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10045,de:08416:10045:0:4,Tübingen Biesingerstraße,2025-11-08 12:12,2025-11-08 12:12,6,Tübingen Hauptbahnhof,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10045,de:08416:10045:0:1,Tübingen Biesingerstraße,2025-11-08 12:37,2025-11-08 12:37,6,Tübingen Hirschauer Straße,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10045,de:08416:10045:0:4,Tübingen Biesingerstraße,2025-11-08 12:42,2025-11-08 12:42,6,Tübingen Hauptbahnhof,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10045,de:08416:10045:0:1,Tübingen Biesingerstraße,2025-11-08 13:07,2025-11-08 13:07,6,Tübingen Hirschauer Straße,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10045,de:08416:10045:0:4,Tübingen Biesingerstraße,2025-11-08 13:12,,6,Tübingen Hauptbahnhof,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10045,de:08416:10045:0:1,Tübingen Biesingerstraße,2025-11-08 13:37,,6,Tübingen Hirschauer Straße,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10045,de:08416:10045:0:4,Tübingen Biesingerstraße,2025-11-08 13:42,,6,Tübingen Hauptbahnhof,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10014,de:08416:10014:1:4,Tübingen Haagtor,2025-11-08 11:35,,11,Tübingen Hauptbahnhof,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10014,de:08416:10014:2:8,Tübingen Haagtor,2025-11-08 11:56,2025-11-08 11:56,9,Tübingen Bismarckturm,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10014,de:08416:10014:1:4,Tübingen Haagtor,2025-11-08 12:09,2025-11-08 12:09,9,Tübingen Hauptbahnhof,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10014,de:08416:10014:1:4,Tübingen Haagtor,2025-11-08 12:35,,11,Tübingen Hauptbahnhof,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10014,de:08416:10014:2:8,Tübingen Haagtor,2025-11-08 12:56,2025-11-08 12:56,9,Tübingen Bismarckturm,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10014,de:08416:10014:1:4,Tübingen Haagtor,2025-11-08 13:09,2025-11-08 13:09,9,Tübingen Hauptbahnhof,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10014,de:08416:10014:1:4,Tübingen Haagtor,2025-11-08 13:35,,11,Tübingen Hauptbahnhof,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10014,de:08416:10014:2:8,Tübingen Haagtor,2025-11-08 13:56,,9,Tübingen Bismarckturm,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10014,de:08416:10014:1:4,Tübingen Haagtor,2025-11-08 14:09,,9,Tübingen Hauptbahnhof,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10014,de:08416:10014:1:4,Tübingen Haagtor,2025-11-08 14:35,,11,Tübingen Hauptbahnhof,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10501,de:08416:10501:0:4,Tübingen Neckarbrücke,2025-11-08 11:31,2025-11-08 11:31,3,Tübingen Nelkenweg,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10501,de:08416:10501:0:3,Tübingen Neckarbrücke,2025-11-08 11:33,2025-11-08 11:33,5,Tübingen WHO Ahornweg,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10501,de:08416:10501:0:4,Tübingen Neckarbrücke,2025-11-08 11:33,2025-11-08 11:34,1,Tübingen Franz. Viertel,,0.6,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10501,de:08416:10501:0:3,Tübingen Neckarbrücke,2025-11-08 11:34,2025-11-08 11:34,4,Tübingen WHO Ulmenweg,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10501,de:08416:10501:0:2,Tübingen Neckarbrücke,2025-11-08 11:34,2025-11-08 11:34,12,Tübingen Weststadt,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10501,de:08416:10501:0:2,Tübingen Neckarbrücke,2025-11-08 11:36,2025-11-08 11:36,10,Tübingen Schwabstraße,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10501,de:08416:10501:0:4,Tübingen Neckarbrücke,2025-11-08 11:36,2025-11-08 11:36,5,Tübingen Hauptbahnhof,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10501,de:08416:10501:0:2,Tübingen Neckarbrücke,2025-11-08 11:37,2025-11-08 11:37,8,Hagelloch Dornäckerweg,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10501,de:08416:10501:0:2,Tübingen Neckarbrücke,2025-11-08 11:39,2025-11-08 11:39,7,Pfrondorf Lindenstraße,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10501,de:08416:10501:0:4,Tübingen Neckarbrücke,2025-11-08 11:39,,11,Tübingen Hauptbahnhof,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10046,de:08416:10046:0:1,Tübingen Ernst-Bloch-Straße,2025-11-08 11:38,2025-11-08 11:39,6,Tübingen Hirschauer Straße,,1.4,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10046,de:08416:10046:0:4,Tübingen Ernst-Bloch-Straße,2025-11-08 11:41,2025-11-08 11:42,6,Tübingen Hauptbahnhof,,1.4,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10046,de:08416:10046:0:1,Tübingen Ernst-Bloch-Straße,2025-11-08 12:08,2025-11-08 12:08,6,Tübingen Hirschauer Straße,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10046,de:08416:10046:0:4,Tübingen Ernst-Bloch-Straße,2025-11-08 12:11,2025-11-08 12:11,6,Tübingen Hauptbahnhof,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10046,de:08416:10046:0:1,Tübingen Ernst-Bloch-Straße,2025-11-08 12:38,2025-11-08 12:38,6,Tübingen Hirschauer Straße,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10046,de:08416:10046:0:4,Tübingen Ernst-Bloch-Straße,2025-11-08 12:41,2025-11-08 12:41,6,Tübingen Hauptbahnhof,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10046,de:08416:10046:0:1,Tübingen Ernst-Bloch-Straße,2025-11-08 13:08,2025-11-08 13:08,6,Tübingen Hirschauer Straße,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10046,de:08416:10046:0:4,Tübingen Ernst-Bloch-Straße,2025-11-08 13:11,,6,Tübingen Hauptbahnhof,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10046,de:08416:10046:0:1,Tübingen Ernst-Bloch-Straße,2025-11-08 13:38,,6,Tübingen Hirschauer Straße,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10046,de:08416:10046:0:4,Tübingen Ernst-Bloch-Straße,2025-11-08 13:41,,6,Tübingen Hauptbahnhof,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10017,de:08416:10017:0:4,Tübingen Weberstraße,2025-11-08 11:36,,11,Tübingen Hauptbahnhof,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10017,de:08416:10017:0:1,Tübingen Weberstraße,2025-11-08 11:55,2025-11-08 11:55,9,Tübingen Bismarckturm,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10017,de:08416:10017:0:4,Tübingen Weberstraße,2025-11-08 12:10,2025-11-08 12:10,9,Tübingen Hauptbahnhof,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10017,de:08416:10017:0:4,Tübingen Weberstraße,2025-11-08 12:36,,11,Tübingen Hauptbahnhof,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10017,de:08416:10017:0:1,Tübingen Weberstraße,2025-11-08 12:55,2025-11-08 12:55,9,Tübingen Bismarckturm,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10017,de:08416:10017:0:4,Tübingen Weberstraße,2025-11-08 13:10,2025-11-08 13:10,9,Tübingen Hauptbahnhof,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10017,de:08416:10017:0:4,Tübingen Weberstraße,2025-11-08 13:36,,11,Tübingen Hauptbahnhof,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10017,de:08416:10017:0:1,Tübingen Weberstraße,2025-11-08 13:55,,9,Tübingen Bismarckturm,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10017,de:08416:10017:0:4,Tübingen Weberstraße,2025-11-08 14:10,,9,Tübingen Hauptbahnhof,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10017,de:08416:10017:0:4,Tübingen Weberstraße,2025-11-08 14:36,,11,Tübingen Hauptbahnhof,,,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10499,de:08416:10499:0:4,Tübingen Mühlstraße,2025-11-08 11:55,2025-11-08 11:55,22,Tübingen Hauptbahnhof,,0.1,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
de:08416:10499,de:08416:10499:0:4,Tübingen Mühlstraße,2025-11-08 12:25,2025-11-08 12:25,22,Tübingen Hauptbahnhof,,0.0,2025-11-08 11:00,3.6,0.0,3.2,130,100,1016.2,89,dry,cloudy
