stop_id,stop_point_ref,stop_name,planned_time,estimated_time,line_name,destination,platform,journey_ref,operating_day_ref,delay_minutes,latitude,longitude,weather_timestamp,temperature,precipitation_mm,wind_speed_ms,wind_direction_deg,cloud_cover,pressure_hpa,relative_humidity,condition,icon,weather_source_id,weather_station_name,snapshot_time,source_file
de:08416:11000,de:08416:11000:12:F,Tübingen Hauptbahnhof,2025-11-09 01:00:00,,N95,Tübingen Hauptbahnhof,Bstg. F,tub:09095::H:j25:1,2025-11-09,,48.51624,9.05388,2025-11-08 23:30:00,5.0,0.0,2.5,50,100,1018.3,97,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-08 23:00:19,departures_20251108_230019.csv
de:08416:11000,de:08416:11000:11:C,Tübingen Hauptbahnhof,2025-11-09 01:00:00,,N91,Tübingen Hauptbahnhof,Bstg. C,tub:09091::H:j25:1,2025-11-09,,48.51624,9.05388,2025-11-08 23:30:00,5.0,0.0,2.5,50,100,1018.3,97,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-08 23:00:19,departures_20251108_230019.csv
de:08416:11000,de:08416:11000:14:H,Tübingen Hauptbahnhof,2025-11-09 01:00:00,,N88,Tübingen Hauptbahnhof,Bstg. H,tub:09N88::H:j25:1,2025-11-09,,48.51624,9.05388,2025-11-08 23:30:00,5.0,0.0,2.5,50,100,1018.3,97,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-08 23:00:19,departures_20251108_230019.csv
de:08416:11000,de:08416:11000:13:L,Tübingen Hauptbahnhof,2025-11-09 01:00:00,,N81,Reutlingen Stadtmitte,Bstg. L,tub:34N81::H:j25:1,2025-11-09,,48.51624,9.05388,2025-11-08 23:30:00,5.0,0.0,2.5,50,100,1018.3,97,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-08 23:00:19,departures_20251108_230019.csv
de:08416:11000,de:08416:11000:13:L,Tübingen Hauptbahnhof,2025-11-09 01:00:00,,N82,K'furt Südring Berg,Bstg. L,tub:97N82::H:j25:1,2025-11-09,,48.51624,9.05388,2025-11-08 23:30:00,5.0,0.0,2.5,50,100,1018.3,97,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-08 23:00:19,departures_20251108_230019.csv
de:08416:11000,de:08416:11000:12:D,Tübingen Hauptbahnhof,2025-11-09 01:00:00,,N92,Tübingen Hauptbahnhof,Bstg. D,tub:09092::H:j25:5,2025-11-09,,48.51624,9.05388,2025-11-08 23:30:00,5.0,0.0,2.5,50,100,1018.3,97,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-08 23:00:19,departures_20251108_230019.csv
de:08416:11000,de:08416:11000:11:A,Tübingen Hauptbahnhof,2025-11-09 01:00:00,,N93,Tübingen Hauptbahnhof,Bstg. A,tub:09093::H:j25:1,2025-11-09,,48.51624,9.05388,2025-11-08 23:30:00,5.0,0.0,2.5,50,100,1018.3,97,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-08 23:00:19,departures_20251108_230019.csv
de:08416:11000,de:08416:11000:14:I,Tübingen Hauptbahnhof,2025-11-09 01:00:00,,N90,Tübingen Hauptbahnhof,Bstg. I,tub:09090::H:j25:2,2025-11-09,,48.51624,9.05388,2025-11-08 23:30:00,5.0,0.0,2.5,50,100,1018.3,97,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-08 23:00:19,departures_20251108_230019.csv
de:08416:11000,de:08416:11000:15:N,Tübingen Hauptbahnhof,2025-11-09 01:00:00,2025-11-09 01:00:00,N84,Tübingen Hauptbahnhof,Bstg. N,tub:80N84::H:j25:1,2025-11-09,0.0,48.51624,9.05388,2025-11-08 23:30:00,5.0,0.0,2.5,50,100,1018.3,97,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-08 23:00:19,departures_20251108_230019.csv
de:08416:11000,de:08416:11000:15:O,Tübingen Hauptbahnhof,2025-11-09 01:00:00,,N87,Tübingen Hauptbahnhof,Bstg. O,tub:80N87::H:j25:1,2025-11-09,,48.51624,9.05388,2025-11-08 23:30:00,5.0,0.0,2.5,50,100,1018.3,97,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-08 23:00:19,departures_20251108_230019.csv
de:08416:10014,de:08416:10014:2:8,Tübingen Haagtor,2025-11-09 02:07:00,,N90,Tübingen Hauptbahnhof,,tub:09090::H:j25:4,2025-11-09,,48.52071,9.04877,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10014,de:08416:10014:1:4,Tübingen Haagtor,2025-11-09 02:15:00,,N90,Tübingen Hauptbahnhof,,tub:09090::H:j25:4,2025-11-09,,48.52071,9.04877,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10014,de:08416:10014:1:4,Tübingen Haagtor,2025-11-09 02:22:00,,N90,Tübingen Hauptbahnhof,,tub:09090::H:j25:4,2025-11-09,,48.52071,9.04877,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10017,de:08416:10017:0:1,Tübingen Weberstraße,2025-11-09 02:06:00,,N90,Tübingen Hauptbahnhof,,tub:09090::H:j25:4,2025-11-09,,48.52216,9.04846,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10017,de:08416:10017:0:4,Tübingen Weberstraße,2025-11-09 02:15:00,,N90,Tübingen Hauptbahnhof,,tub:09090::H:j25:4,2025-11-09,,48.52216,9.04846,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10017,de:08416:10017:0:4,Tübingen Weberstraße,2025-11-09 02:23:00,,N90,Tübingen Hauptbahnhof,,tub:09090::H:j25:4,2025-11-09,,48.52216,9.04846,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10018,de:08416:10018:0:1,Tübingen Kelternplatz,2025-11-09 02:05:00,,N90,Tübingen Hauptbahnhof,,tub:09090::H:j25:4,2025-11-09,,48.52285,9.05075,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10039,de:08416:10039:0:1,Tübingen Hermann Hepper Halle,2025-11-09 02:16:00,,N90,Tübingen Hauptbahnhof,,tub:09090::H:j25:4,2025-11-09,,48.52232,9.04641,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10052,de:08416:10052:0:4,Tübingen Schwärzlocher Str. 45,2025-11-09 02:21:00,,N90,Tübingen Hauptbahnhof,,tub:09090::H:j25:4,2025-11-09,,48.51931,9.04412,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10501,de:08416:10501:0:4,Tübingen Neckarbrücke,2025-11-09 01:57:00,2025-11-09 02:01:00,N96,Tübingen Hauptbahnhof,,tub:09096::H:j25:2,2025-11-09,4.2,48.51863,9.05795,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10501,de:08416:10501:0:3,Tübingen Neckarbrücke,2025-11-09 02:01:00,,N93,Tübingen Hauptbahnhof,,tub:09093::H:j25:2,2025-11-09,,48.51863,9.05795,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10501,de:08416:10501:0:2,Tübingen Neckarbrücke,2025-11-09 02:01:00,2025-11-09 02:02:00,N92,Tübingen Hauptbahnhof,,tub:09092::H:j25:6,2025-11-09,1.3,48.51863,9.05795,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10501,de:08416:10501:0:2,Tübingen Neckarbrücke,2025-11-09 02:01:00,2025-11-09 02:05:00,N91,Tübingen Hauptbahnhof,,tub:09091::H:j25:2,2025-11-09,4.4,48.51863,9.05795,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10501,de:08416:10501:0:2,Tübingen Neckarbrücke,2025-11-09 02:02:00,,N90,Tübingen Hauptbahnhof,,tub:09090::H:j25:4,2025-11-09,,48.51863,9.05795,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10501,de:08416:10501:0:4,Tübingen Neckarbrücke,2025-11-09 02:14:00,2025-11-09 02:15:00,N92,Tübingen Hauptbahnhof,,tub:09092::H:j25:6,2025-11-09,1.3,48.51863,9.05795,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10501,de:08416:10501:0:3,Tübingen Neckarbrücke,2025-11-09 02:25:00,2025-11-09 02:25:00,N94,Tübingen Hauptbahnhof,,tub:09094::H:j25:3,2025-11-09,0.7,48.51863,9.05795,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10501,de:08416:10501:0:4,Tübingen Neckarbrücke,2025-11-09 02:29:00,,N93,Tübingen Hauptbahnhof,,tub:09093::H:j25:2,2025-11-09,,48.51863,9.05795,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10501,de:08416:10501:0:4,Tübingen Neckarbrücke,2025-11-09 02:33:00,2025-11-09 02:37:00,N91,Tübingen Hauptbahnhof,,tub:09091::H:j25:2,2025-11-09,4.4,48.51863,9.05795,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10501,de:08416:10501:0:2,Tübingen Neckarbrücke,2025-11-09 02:34:00,,N97,Tübingen Hauptbahnhof,,tub:09097::H:j25:3,2025-11-09,,48.51863,9.05795,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10501,de:08416:10501:0:2,Tübingen Neckarbrücke,2025-11-09 02:38:00,2025-11-09 02:41:00,N96,Tübingen Hauptbahnhof,,tub:09096::H:j25:3,2025-11-09,3.4,48.51863,9.05795,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10501,de:08416:10501:0:4,Tübingen Neckarbrücke,2025-11-09 02:57:00,2025-11-09 02:57:00,N94,Tübingen Hauptbahnhof,,tub:09094::H:j25:3,2025-11-09,0.7,48.51863,9.05795,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10518,de:08416:10518:0:4,Tübingen Poststraße,2025-11-09 02:20:00,2025-11-09 02:21:00,N95,Tübingen Hauptbahnhof,,tub:09095::H:j25:6,2025-11-09,0.7,48.51696,9.05935,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10700,de:08416:10700:0:1,Tübingen Hegelstraße,2025-11-09 02:02:00,2025-11-09 02:02:00,N88,Tübingen Hauptbahnhof,,tub:09N88::H:j25:2,2025-11-09,0.0,48.51346,9.05136,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
de:08416:10904,de:08416:10904:0:1,Tübingen Freibad,2025-11-09 02:34:00,2025-11-09 02:34:00,N98,Tübingen Hauptbahnhof,,tub:09098::H:j25:3,2025-11-09,0.0,48.51051,9.04342,2025-11-09 01:30:00,5.3,0.0,4.3,320,100,1018.1,95,dry,cloudy,64012,Rottenburg-Kiebingen,2025-11-09 01:00:17,departures_20251109_010017.csv
