source,target,segment_count,journey_count,avg_delay_delta,avg_arrival_delay_next,avg_arrival_delay_current,weight,avg_delay_delta_positive
de:08416:11000:14:H,de:08416:10904:0:1,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:10904:0:1,de:08416:10906:0:1,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:10906:0:1,de:08416:10905:0:1,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:10905:0:1,de:08416:10907:0:1,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:10907:0:1,de:08416:13050:0:1,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:13050:0:1,de:08416:13041:0:1,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:13041:0:1,de:08416:13303:1:1,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:13303:1:1,de:08416:12502:1:1,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:12502:1:1,de:08416:13034:0:1,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:13034:0:1,de:08416:3035:0:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:3035:0:1,de:08416:3040:0:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:3040:0:1,de:08416:1005:1:A,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10204:0:5,de:08416:10203:0:4,15,15,0.01,1.371,1.736,0.01,0.01
de:08416:10203:0:4,de:08416:10190:0:4,6,6,0.0,3.0,3.0,0.0,0.0
de:08416:10190:0:4,de:08416:10191:0:4,6,6,0.0,3.0,3.0,0.0,0.0
de:08416:10191:0:4,de:08416:10192:0:4,6,6,0.0,3.0,3.0,0.0,0.0
de:08416:10192:0:4,de:08416:10508:0:4,8,8,0.0,2.25,2.25,0.0,0.0
de:08416:10508:0:4,de:08416:10502:0:5,37,37,0.003,0.562,0.559,0.003,0.003
de:08416:10502:0:5,de:08416:10501:0:4,37,37,-0.03,0.532,0.562,-0.03,0.0
de:08416:10501:0:4,de:08416:11000:14:J,35,35,-0.031,0.531,0.563,-0.031,0.0
de:08416:11000:14:J,de:08416:11000:14:H,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:13034:0:1,de:08416:13035:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:13035:0:1,de:08416:13034:0:4,2,2,,0.0,,0.0,
de:08416:13034:0:4,de:08416:12502:1:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:12502:1:4,de:08416:13303:3:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:13303:3:4,de:08416:13041:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:13041:0:4,de:08416:13050:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:13050:0:4,de:08416:10907:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10907:0:4,de:08416:10905:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10905:0:4,de:08416:10906:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10906:0:4,de:08416:10904:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10904:0:4,de:08416:11000:11:B,5,5,0.08,3.62,3.54,0.08,0.08
de:08416:11000:11:B,de:08416:10501:0:3,20,20,-0.125,0.805,1.131,-0.125,0.0
de:08416:10501:0:3,de:08416:10520:0:3,38,38,-0.013,0.447,0.461,-0.013,0.0
de:08416:10520:0:3,de:08416:10509:0:1,20,20,0.0,0.805,0.805,0.0,0.0
de:08416:10509:0:1,de:08416:10507:0:8,7,7,0.0,2.3,2.3,0.0,0.0
de:08416:10507:0:8,de:08416:10510:0:1,17,17,0.0,1.044,1.044,0.0,0.0
de:08416:10510:0:1,de:08416:10192:0:2,7,7,0.0,2.3,2.3,0.0,0.0
de:08416:10192:0:2,de:08416:10191:0:1,7,7,0.0,2.3,2.3,0.0,0.0
de:08416:10191:0:1,de:08416:10190:0:1,7,7,0.0,2.3,2.3,0.0,0.0
de:08416:10190:0:1,de:08416:10203:0:1,7,7,0.0,2.3,2.3,0.0,0.0
de:08416:10203:0:1,de:08416:10204:0:3,20,20,0.0,0.805,0.805,0.0,0.0
de:08416:11000:13:L,de:08416:10517:0:1,7,7,,0.014,,0.014,
de:08416:10517:0:1,de:08416:10800:0:1,26,26,0.0,0.004,0.004,0.0,0.0
de:08416:10800:0:1,de:08416:10826:0:1,10,10,0.0,0.01,0.01,0.0,0.0
de:08416:10826:0:1,de:08416:10801:0:1,10,10,0.0,0.01,0.01,0.0,0.0
de:08416:10801:0:1,de:08416:806:0:0,7,7,0.0,0.014,0.014,0.0,0.0
de:08416:806:0:0,de:08416:802:0:2,7,7,0.0,0.014,0.014,0.0,0.0
de:08416:802:0:2,de:08416:803:0:0,7,7,0.0,0.014,0.014,0.0,0.0
de:08416:803:0:0,de:08416:809:0:0,7,7,0.0,0.014,0.014,0.0,0.0
de:08416:809:0:0,de:08416:807:0:0,7,7,0.0,0.014,0.014,0.0,0.0
de:08416:807:0:0,de:08416:804:0:0,7,7,0.0,0.014,0.014,0.0,0.0
de:08416:804:0:0,de:08416:802:0:1,7,7,0.0,0.014,0.014,0.0,0.0
de:08416:802:0:1,de:08416:4004:0:0,7,7,0.0,0.014,0.014,0.0,0.0
de:08416:4004:0:0,de:08415:29350:0:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08415:29350:0:1,de:08415:29246:0:2,1,1,0.0,0.0,0.0,0.0,0.0
de:08415:29246:0:2,de:08415:29245:0:2,1,1,0.0,0.0,0.0,0.0,0.0
de:08415:29245:0:2,de:08415:29244:0:2,1,1,0.0,0.0,0.0,0.0,0.0
de:08415:29244:0:2,de:08415:29170:0:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08415:29170:0:1,de:08415:29351:0:2,1,1,0.0,0.0,0.0,0.0,0.0
de:08415:29351:0:2,de:08415:29352:0:2,1,1,0.0,0.0,0.0,0.0,0.0
de:08415:29352:0:2,de:08415:22004:1:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08415:22004:1:1,de:08415:29353:0:2,1,1,0.0,0.0,0.0,0.0,0.0
de:08415:29353:0:2,de:08415:29260:0:2,1,1,0.0,0.0,0.0,0.0,0.0
de:08415:29260:0:2,de:08415:29110:0:2,1,1,0.0,0.0,0.0,0.0,0.0
de:08415:29110:0:2,de:08415:29143:0:2,1,1,0.0,0.0,0.0,0.0,0.0
de:08415:29143:0:2,de:08415:22005:1:2,1,1,0.0,0.0,0.0,0.0,0.0
de:08415:22005:1:2,de:08415:29333:2:C,1,1,0.0,0.0,0.0,0.0,0.0
de:08415:29333:2:C,de:08415:22006:1:H4,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10316:0:1,de:08416:10307:0:4,2,2,,0.0,,0.0,
de:08416:10307:0:4,de:08416:10302:0:4,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:10302:0:4,de:08416:10306:0:4,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:10306:0:4,de:08416:10305:0:4,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:10305:0:4,de:08416:10300:0:4,3,3,0.0,0.0,0.0,0.0,0.0
de:08416:10300:0:4,de:08416:10505:0:4,5,5,0.0,0.0,0.0,0.0,0.0
de:08416:10505:0:4,de:08416:10506:0:4,6,6,0.0,0.0,0.0,0.0,0.0
de:08416:10506:0:4,de:08416:10507:0:8,7,7,0.0,0.0,0.0,0.0,0.0
de:08416:10507:0:8,de:08416:10508:0:4,28,28,0.014,0.096,0.082,0.014,0.014
de:08416:11000:14:J,de:08416:11000:12:F,11,11,0.0,0.0,0.0,0.0,0.0
de:08416:11000:12:F,de:08416:10517:0:1,15,15,0.0,0.0,0.0,0.0,0.0
de:08416:10800:0:1,de:08416:10614:0:1,6,6,0.0,0.0,0.0,0.0,0.0
de:08416:10614:0:1,de:08416:10816:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10816:0:1,de:08416:10813:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10813:0:1,de:08416:10808:0:1,9,9,0.067,0.067,0.0,0.067,0.067
de:08416:10808:0:1,de:08416:10818:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10818:0:1,de:08416:10819:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10323:0:4,de:08416:10327:0:4,2,2,,0.5,0.0,0.5,
de:08416:10327:0:4,de:08416:10326:0:4,2,2,0.1,0.6,0.5,0.1,0.1
de:08416:10326:0:4,de:08416:10338:0:1,2,2,-0.6,0.0,0.6,-0.6,0.0
de:08416:10338:0:1,de:08416:10310:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10310:0:4,de:08416:10309:0:4,1,1,0.6,0.6,0.0,0.6,0.6
de:08416:10309:0:4,de:08416:10337:0:4,1,1,0.1,0.7,0.6,0.1,0.1
de:08416:10337:0:4,de:08416:10308:0:4,1,1,-0.1,0.6,0.7,-0.1,0.0
de:08416:10308:0:4,de:08416:10333:0:4,1,1,-0.1,0.5,0.6,-0.1,0.0
de:08416:10333:0:4,de:08416:10307:0:4,1,1,-0.5,0.0,0.5,-0.5,0.0
de:08416:10819:0:4,de:08416:10818:0:4,2,2,,0.0,,0.0,
de:08416:10818:0:4,de:08416:10808:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10808:0:4,de:08416:10813:0:4,7,7,0.26,0.214,0.04,0.26,0.26
de:08416:10813:0:4,de:08416:10816:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10816:0:4,de:08416:10614:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10614:0:4,de:08416:10800:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10800:0:4,de:08416:10518:0:4,5,5,0.02,0.64,0.62,0.02,0.02
de:08416:10518:0:4,de:08416:11000:14:J,20,20,0.01,0.17,0.16,0.01,0.01
de:08416:11000:14:J,de:08416:11000:11:C,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:11000:11:C,de:08416:10501:0:2,9,9,0.0,0.0,0.0,0.0,0.0
de:08416:10501:0:2,de:08416:10520:0:2,21,21,0.0,0.0,0.0,0.0,0.0
de:08416:10520:0:2,de:08416:10503:0:2,11,11,0.0,0.0,0.0,0.0,0.0
de:08416:10503:0:2,de:08416:10504:0:1,11,11,0.0,0.0,0.0,0.0,0.0
de:08416:10504:0:1,de:08416:10505:0:1,11,11,0.0,0.0,0.0,0.0,0.0
de:08416:10505:0:1,de:08416:10300:0:1,11,11,0.0,0.0,0.0,0.0,0.0
de:08416:10300:0:1,de:08416:10305:0:1,9,9,0.0,0.0,0.0,0.0,0.0
de:08416:10305:0:1,de:08416:10303:0:1,5,5,0.0,0.0,0.0,0.0,0.0
de:08416:10303:0:1,de:08416:10322:0:1,5,5,0.0,0.0,0.0,0.0,0.0
de:08416:10322:0:1,de:08416:10319:0:1,5,5,0.0,0.0,0.0,0.0,0.0
de:08416:10319:0:1,de:08416:10320:0:1,5,5,0.0,0.0,0.0,0.0,0.0
de:08416:10320:0:1,de:08416:10325:0:1,5,5,0.0,0.0,0.0,0.0,0.0
de:08416:10325:0:1,de:08416:10318:0:1,5,5,0.0,0.0,0.0,0.0,0.0
de:08416:10318:0:1,de:08416:10315:0:1,5,5,0.0,0.0,0.0,0.0,0.0
de:08416:10315:0:1,de:08416:10317:0:1,5,5,0.0,0.0,0.0,0.0,0.0
de:08416:10317:0:1,de:08416:10316:0:1,5,5,0.0,0.0,0.0,0.0,0.0
de:08416:10316:0:1,de:08416:10332:0:1,1,1,0.0,0.0,0.0,0.0,0.0
de:08416:10332:0:1,de:08416:10333:0:1,5,5,0.0,0.0,0.0,0.0,0.0
de:08416:10333:0:1,de:08416:10308:0:1,5,5,0.0,0.0,0.0,0.0,0.0
de:08416:10308:0:1,de:08416:10337:0:1,5,5,0.0,0.0,0.0,0.0,0.0
de:08416:10337:0:1,de:08416:10323:0:4,5,5,0.0,0.0,0.0,0.0,0.0
de:08416:11000:14:G,de:08416:10700:0:1,2,2,,0.0,,0.0,
de:08416:10700:0:1,de:08416:10918:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10918:0:1,de:08416:10914:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10914:0:1,de:08416:10916:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:11000:11:A,de:08416:10501:0:3,16,16,-0.14,0.088,0.42,-0.14,0.0
de:08416:10520:0:3,de:08416:10503:0:3,18,18,-0.017,0.033,0.05,-0.017,0.0
de:08416:10503:0:3,de:08416:10504:0:1,8,8,0.0,0.0,0.0,0.0,0.0
de:08416:10504:0:1,de:08416:10250:0:1,5,5,0.0,0.0,0.0,0.0,0.0
de:08416:10250:0:1,de:08416:10252:0:4,5,5,0.0,0.0,0.0,0.0,0.0
de:08416:10252:0:4,de:08416:10251:0:1,5,5,0.0,0.0,0.0,0.0,0.0
de:08416:10251:0:1,de:08416:10253:0:1,5,5,0.0,0.0,0.0,0.0,0.0
de:08416:10253:0:1,de:08416:10213:0:1,5,5,0.0,0.0,0.0,0.0,0.0
de:08416:10213:0:1,de:08416:10212:0:1,22,22,0.0,0.086,0.0,0.0,0.0
de:08416:10212:0:1,de:08416:10211:0:1,22,22,-0.005,0.082,0.086,-0.005,0.0
de:08416:10211:0:1,de:08416:10260:0:1,22,22,0.0,0.082,0.082,0.0,0.0
de:08416:10260:0:4,de:08416:10211:0:4,26,26,0.0,0.058,0.0,0.0,0.0
de:08416:10211:0:4,de:08416:10212:0:4,26,26,-0.015,0.042,0.058,-0.015,0.0
de:08416:10212:0:4,de:08416:10213:0:4,26,26,-0.012,0.031,0.042,-0.012,0.0
de:08416:10213:0:4,de:08416:10214:0:1,6,6,0.05,0.083,0.033,0.05,0.05
de:08416:10214:0:1,de:08416:10234:0:4,6,6,0.1,0.183,0.083,0.1,0.1
de:08416:10234:0:4,de:08416:10229:0:4,6,6,-0.1,0.083,0.183,-0.1,0.0
de:08416:10229:0:4,de:08416:10233:0:4,6,6,-0.083,0.0,0.083,-0.083,0.0
de:08416:10233:0:4,de:08416:10231:0:4,6,6,0.0,0.0,0.0,0.0,0.0
de:08416:10231:0:4,de:08416:10232:0:4,6,6,0.0,0.0,0.0,0.0,0.0
de:08416:10232:0:4,de:08416:10230:0:4,6,6,0.0,0.0,0.0,0.0,0.0
de:08416:10230:0:4,de:08416:10222:0:4,6,6,0.0,0.0,0.0,0.0,0.0
de:08416:10222:0:4,de:08416:10221:0:4,13,13,0.023,0.115,0.092,0.023,0.023
de:08416:10221:0:4,de:08416:10235:0:4,13,13,0.085,0.2,0.115,0.085,0.085
de:08416:10235:0:4,de:08416:10507:0:8,13,13,-0.085,0.115,0.2,-0.085,0.0
de:08416:11000:14:J,de:08416:11000:12:E,16,16,-0.038,0.0,0.038,-0.038,0.0
de:08416:11000:12:E,de:08416:10517:0:1,16,16,0.012,0.012,0.0,0.012,0.012
de:08416:10517:0:1,de:08416:10901:0:1,8,8,0.0,0.0,0.0,0.0,0.0
de:08416:10901:0:1,de:08416:10920:0:1,8,8,0.0,0.0,0.0,0.0,0.0
de:08416:10920:0:1,de:08416:10921:0:2,6,6,0.0,0.0,0.0,0.0,0.0
de:08416:10921:0:2,de:08416:10729:0:1,6,6,0.0,0.0,0.0,0.0,0.0
de:08416:10729:0:1,de:08416:10704:0:1,6,6,0.0,0.0,0.0,0.0,0.0
de:08416:10704:0:1,de:08416:10705:0:2,14,14,0.0,0.0,0.0,0.0,0.0
de:08416:10705:0:2,de:08416:10706:0:1,6,6,0.0,0.0,0.0,0.0,0.0
de:08416:10706:0:1,de:08416:10722:0:1,6,6,0.0,0.0,0.0,0.0,0.0
de:08416:10722:0:1,de:08416:10723:0:4,6,6,0.0,0.0,0.0,0.0,0.0
de:08416:10723:0:4,de:08416:10722:0:4,2,2,,0.0,,0.0,
de:08416:10722:0:4,de:08416:10706:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10706:0:4,de:08416:10713:0:1,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10713:0:1,de:08416:10704:0:4,11,11,-0.009,0.0,0.009,-0.009,0.0
de:08416:10704:0:4,de:08416:10729:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10729:0:4,de:08416:10921:0:4,2,2,0.0,0.0,0.0,0.0,0.0
de:08416:10921:0:4,de:08416:10920:0:4,4,4,0.0,0.0,0.0,0.0,0.0
de:08416:10920:0:4,de:08416:10901:0:4,4,4,0.0,0.0,0.0,0.0,0.0
de:08416:10901:0:4,de:08416:10518:0:4,4,4,0.0,0.0,0.0,0.0,0.0
de:08416:11000:14:J,de:08416:11000:11:A,5,5,-0.12,0.42,0.54,-0.12,0.0
de:08416:10503:0:3,de:08416:10235:0:1,10,10,-0.01,0.05,0.06,-0.01,0.0
de:08416:10235:0:1,de:08416:10220:0:1,10,10,0.0,0.05,0.05,0.0,0.0
de:08416:10220:0:1,de:08416:10221:0:1,10,10,-0.05,0.0,0.05,-0.05,0.0
de:08416:10221:0:1,de:08416:10222:0:1,10,10,0.0,0.0,0.0,0.0,0.0
de:08416:10222:0:1,de:08416:10230:0:1,5,5,0.0,0.0,0.0,0.0,0.0
de:08416:10230:0:1,de:08416:10232:0:1,4,4,0.0,0.0,0.0,0.0,0.0
de:08416:10232:0:1,de:08416:10231:0:1,4,4,0.0,0.0,0.0,0.0,0.0
de:08416:10231:0:1,de:08416:10233:0:1,4,4,0.0,0.0,0.0,0.0,0.0
de:08416:10233:0:1,de:08416:10229:0:1,4,4,0.0,0.0,0.0,0.0,0.0
de:08416:10229:0:1,de:08416:10234:0:1,4,4,0.0,0.0,0.0,0.0,0.0
de:08416:10234:0:1,de:08416:10214:0:4,4,4,0.0,0.0,0.0,0.0,0.0
de:08416:10214:0:4,de:08416:10213:0:1,4,4,0.0,0.0,0.0,0.0,0.0
de:08416:10213:0:4,de:08416:10242:0:4,8,8,0.088,0.275,0.188,0.088,0.088
de:08416:10242:0:4,de:08416:10241:0:4,7,7,-0.014,0.143,0.157,-0.014,0.0
de:08416:10241:0:4,de:08416:10240:0:4,7,7,0.0,0.143,0.143,0.0,0.0
de:08416:10240:0:4,de:08416:10243:0:4,8,8,0.0,0.125,0.125,0.0,0.0
de:08416:10243:0:4,de:08416:10222:0:4,7,7,0.029,0.171,0.143,0.029,0.029
de:08416:10800:0:1,de:08416:10810:0:1,10,10,0.0,0.0,0.0,0.0,0.0
de:08416:10810:0:1,de:08416:10811:0:1,10,10,0.0,0.0,0.0,0.0,0.0
de:08416:10811:0:1,de:08416:10812:0:1,7,7,0.0,0.0,0.0,0.0,0.0
de:08416:10812:0:1,de:08416:10813:0:1,9,9,0.0,0.0,0.0,0.0,0.0
de:08416:10808:0:1,de:08416:10814:0:1,7,7,-0.086,0.0,0.086,-0.086,0.0
de:08416:10814:0:1,de:08416:10817:0:1,7,7,0.0,0.0,0.0,0.0,0.0
de:08416:10817:0:1,de:08416:10815:0:1,7,7,0.0,0.0,0.0,0.0,0.0
de:08416:10815:0:4,de:08416:10817:0:4,3,3,,0.0,,0.0,
de:08416:10817:0:4,de:08416:10814:0:4,3,3,0.233,0.233,0.0,0.233,0.233
de:08416:10814:0:4,de:08416:10808:0:4,3,3,-0.167,0.067,0.233,-0.167,0.0
de:08416:10813:0:4,de:08416:10812:0:4,5,5,0.06,0.36,0.3,0.06,0.06
de:08416:10812:0:4,de:08416:10811:0:4,3,3,0.1,0.7,0.6,0.1,0.1
de:08416:10811:0:4,de:08416:10810:0:4,3,3,0.033,0.733,0.7,0.033,0.033
de:08416:10810:0:4,de:08416:10800:0:4,3,3,0.3,1.033,0.733,0.3,0.3
de:08416:10222:0:1,de:08416:10243:0:1,5,5,0.0,0.0,0.0,0.0,0.0
